"Index","Entry Date","Entry Time","Exit Date","Exit Time","Type","Strike","B/S","Qty","Entry Price","Exit Price","Vix","P/L"
"72.1","2020-06-25"," 9:17:00 AM","2020-06-25"," 9:31:00 AM","PE","10200","Buy","25","41.70","35.60","","-152.50"
"72.2","2020-06-25"," 9:17:00 AM","2020-06-25"," 9:19:00 AM","PE","10150","Sell","25","25.35","30.40","","-126.25"
"73","2020-07-02"," 9:17:00 AM","2020-07-02"," 3:15:00 PM","","","","","","","27.50","407.50"
"73.1","2020-07-02"," 9:17:00 AM","2020-07-02"," 9:26:00 AM","PE","10500","Buy","25","47.35","37.90","","-236.25"
"73.2","2020-07-02"," 9:17:00 AM","2020-07-02"," 3:15:00 PM","PE","10450","Sell","25","25.85","0.10","","643.75"
"74","2020-07-09"," 9:17:00 AM","2020-07-09"," 3:15:00 PM","","","","","","","25.87","415.00"
"74.1","2020-07-09"," 9:17:00 AM","2020-07-09"," 9:26:00 AM","PE","10750","Buy","25","50.35","40.30","","-251.25"
"74.2","2020-07-09"," 9:17:00 AM","2020-07-09"," 3:15:00 PM","PE","10700","Sell","25","26.70","0.05","","666.25"
"75","2020-07-16"," 9:17:00 AM","2020-07-16"," 9:30:00 AM","","","","","","","26.58","-552.50"
"75.1","2020-07-16"," 9:17:00 AM","2020-07-16"," 9:22:00 AM","PE","10650","Buy","25","68.90","55.10","","-345.00"
"75.2","2020-07-16"," 9:17:00 AM","2020-07-16"," 9:30:00 AM","PE","10600","Sell","25","41.40","49.70","","-207.50"
"76","2020-07-23"," 9:17:00 AM","2020-07-23"," 3:15:00 PM","","","","","","","24.76","320.00"
"76.1","2020-07-23"," 9:17:00 AM","2020-07-23"," 9:22:00 AM","PE","11150","Buy","25","44.15","35.30","","-221.25"
"76.2","2020-07-23"," 9:17:00 AM","2020-07-23"," 3:15:00 PM","PE","11100","Sell","25","21.75","0.10","","541.25"
"77","2020-07-30"," 9:17:00 AM","2020-07-30"," 12:58:00 PM","","","","","","","24.03","-237.50"
"77.1","2020-07-30"," 9:17:00 AM","2020-07-30"," 9:21:00 AM","PE","11250","Buy","25","32.95","26.35","","-165.00"
"77.2","2020-07-30"," 9:17:00 AM","2020-07-30"," 12:58:00 PM","PE","11200","Sell","25","14.40","17.30","","-72.50"
"78","2020-08-06"," 9:17:00 AM","2020-08-06"," 3:15:00 PM","","","","","","","23.38","500.00"
"78.1","2020-08-06"," 9:17:00 AM","2020-08-06"," 9:36:00 AM","PE","11150","Buy","25","53.35","42.70","","-266.25"
"78.2","2020-08-06"," 9:17:00 AM","2020-08-06"," 3:15:00 PM","PE","11100","Sell","25","30.80","0.15","","766.25"
"79","2020-08-13"," 9:17:00 AM","2020-08-13"," 11:41:00 AM","","","","","","","20.68","-347.50"
"79.1","2020-08-13"," 9:17:00 AM","2020-08-13"," 9:31:00 AM","PE","11350","Buy","25","35.85","28.70","","-178.75"
"79.2","2020-08-13"," 9:17:00 AM","2020-08-13"," 11:41:00 AM","PE","11300","Sell","25","17.05","23.80","","-168.75"
"80","2020-08-20"," 9:17:00 AM","2020-08-20"," 3:15:00 PM","","","","","","","20.71","178.75"
"80.1","2020-08-20"," 9:17:00 AM","2020-08-20"," 9:38:00 AM","PE","11300","Buy","25","28.00","22.40","","-140.00"
"80.2","2020-08-20"," 9:17:00 AM","2020-08-20"," 3:15:00 PM","PE","11250","Sell","25","12.80","0.05","","318.75"
"81","2020-08-27"," 9:17:00 AM","2020-08-27"," 3:15:00 PM","","","","","","","19.30","212.50"
"81.1","2020-08-27"," 9:17:00 AM","2020-08-27"," 11:01:00 AM","PE","11600","Buy","25","35.25","28.20","","-176.25"
"81.2","2020-08-27"," 9:17:00 AM","2020-08-27"," 3:15:00 PM","PE","11550","Sell","25","16.30","0.75","","388.75"
"82","2020-09-03"," 9:17:00 AM","2020-09-03"," 1:05:00 PM","","","","","","","20.24","-363.75"
"82.1","2020-09-03"," 9:17:00 AM","2020-09-03"," 1:05:00 PM","PE","11600","Buy","25","48.60","38.90","","-242.50"
"82.2","2020-09-03"," 9:17:00 AM","2020-09-03"," 9:24:00 AM","PE","11550","Sell","25","24.20","29.05","","-121.25"
"83","2020-09-10"," 9:17:00 AM","2020-09-10"," 3:15:00 PM","","","","","","","21.82","218.75"
"83.1","2020-09-10"," 9:17:00 AM","2020-09-10"," 9:21:00 AM","PE","11350","Buy","25","40.75","32.60","","-203.75"
"83.2","2020-09-10"," 9:17:00 AM","2020-09-10"," 3:15:00 PM","PE","11300","Sell","25","17.00","0.10","","422.50"
"84","2020-09-17"," 9:17:00 AM","2020-09-17"," 12:00:00 PM","","","","","","","19.89","-290.00"
"84.1","2020-09-17"," 9:17:00 AM","2020-09-17"," 9:21:00 AM","PE","11550","Buy","25","40.05","32.05","","-200.00"
"84.2","2020-09-17"," 9:17:00 AM","2020-09-17"," 12:00:00 PM","PE","11500","Sell","25","18.10","21.70","","-90.00"
"85","2020-09-24"," 9:17:00 AM","2020-09-24"," 9:51:00 AM","","","","","","","22.01","-313.75"
"85.1","2020-09-24"," 9:17:00 AM","2020-09-24"," 9:51:00 AM","PE","11000","Buy","25","42.20","33.75","","-211.25"
"85.2","2020-09-24"," 9:17:00 AM","2020-09-24"," 9:21:00 AM","PE","10950","Sell","25","20.40","24.50","","-102.50"
"86","2020-10-01"," 9:17:00 AM","2020-10-01"," 3:15:00 PM","","","","","","","18.82","143.75"
"86.1","2020-10-01"," 9:17:00 AM","2020-10-01"," 9:19:00 AM","PE","11350","Buy","25","35.25","28.20","","-176.25"
"86.2","2020-10-01"," 9:17:00 AM","2020-10-01"," 3:15:00 PM","PE","11300","Sell","25","12.90","0.10","","320.00"
"87","2020-10-08"," 9:17:00 AM","2020-10-08"," 3:15:00 PM","","","","","","","20.25","233.75"
"87.1","2020-10-08"," 9:17:00 AM","2020-10-08"," 9:26:00 AM","PE","11850","Buy","25","40.00","32.00","","-200.00"
"87.2","2020-10-08"," 9:17:00 AM","2020-10-08"," 3:15:00 PM","PE","11800","Sell","25","17.50","0.15","","433.75"
"88","2020-10-15"," 9:17:00 AM","2020-10-15"," 9:52:00 AM","","","","","","","20.26","-381.25"
"88.1","2020-10-15"," 9:17:00 AM","2020-10-15"," 9:52:00 AM","PE","12000","Buy","25","58.15","49.10","","-226.25"
"88.2","2020-10-15"," 9:17:00 AM","2020-10-15"," 9:24:00 AM","PE","11950","Sell","25","31.05","37.25","","-155.00"
"89","2020-10-22"," 9:17:00 AM","2020-10-22"," 9:23:00 AM","","","","","","","22.67","-266.25"
"89.1","2020-10-22"," 9:17:00 AM","2020-10-22"," 9:18:00 AM","PE","11900","Buy","25","44.25","35.40","","-221.25"
"89.2","2020-10-22"," 9:17:00 AM","2020-10-22"," 9:23:00 AM","PE","11850","Sell","25","26.40","28.20","","-45.00"
"90","2020-10-29"," 9:17:00 AM","2020-10-29"," 9:22:00 AM","","","","","","","23.49","-346.25"
"90.1","2020-10-29"," 9:17:00 AM","2020-10-29"," 9:22:00 AM","PE","11650","Buy","25","63.15","57.65","","-137.50"
"90.2","2020-10-29"," 9:17:00 AM","2020-10-29"," 9:19:00 AM","PE","11600","Sell","25","41.85","50.20","","-208.75"
"91","2020-11-05"," 9:17:00 AM","2020-11-05"," 3:15:00 PM","","","","","","","21.79","573.75"
"91.1","2020-11-05"," 9:17:00 AM","2020-11-05"," 9:21:00 AM","PE","12050","Buy","25","53.90","43.10","","-270.00"
"91.2","2020-11-05"," 9:17:00 AM","2020-11-05"," 3:15:00 PM","PE","12000","Sell","25","33.85","0.10","","843.75"
"92","2020-11-12"," 9:17:00 AM","2020-11-12"," 9:27:00 AM","","","","","","","21.48","-250.00"
"92.1","2020-11-12"," 9:17:00 AM","2020-11-12"," 9:21:00 AM","PE","12700","Buy","25","43.10","34.50","","-215.00"
"92.2","2020-11-12"," 9:17:00 AM","2020-11-12"," 9:27:00 AM","PE","12650","Sell","25","24.25","25.65","","-35.00"
"93","2020-11-19"," 9:17:00 AM","2020-11-19"," 2:19:00 PM","","","","","","","19.23","-173.75"
"93.1","2020-11-19"," 9:17:00 AM","2020-11-19"," 9:21:00 AM","PE","12850","Buy","25","23.80","19.05","","-118.75"
"93.2","2020-11-19"," 9:17:00 AM","2020-11-19"," 2:19:00 PM","PE","12800","Sell","25","10.90","13.10","","-55.00"
"94","2020-11-26"," 9:17:00 AM","2020-11-26"," 12:58:00 PM","","","","","","","20.01","-353.75"
"94.1","2020-11-26"," 9:17:00 AM","2020-11-26"," 12:58:00 PM","PE","12900","Buy","25","44.30","35.45","","-221.25"
"94.2","2020-11-26"," 9:17:00 AM","2020-11-26"," 9:19:00 AM","PE","12850","Sell","25","26.40","31.70","","-132.50"
"95","2020-12-03"," 9:17:00 AM","2020-12-03"," 10:01:00 AM","","","","","","","18.61","-237.50"
"95.1","2020-12-03"," 9:17:00 AM","2020-12-03"," 10:01:00 AM","PE","13150","Buy","25","40.70","35.70","","-125.00"
"95.2","2020-12-03"," 9:17:00 AM","2020-12-03"," 9:38:00 AM","PE","13100","Sell","25","22.50","27.00","","-112.50"
"96","2020-12-10"," 9:17:00 AM","2020-12-10"," 2:29:00 PM","","","","","","","18.25","-232.50"
"96.1","2020-12-10"," 9:17:00 AM","2020-12-10"," 2:29:00 PM","PE","13450","Buy","25","30.20","24.15","","-151.25"
"96.2","2020-12-10"," 9:17:00 AM","2020-12-10"," 9:26:00 AM","PE","13400","Sell","25","16.35","19.60","","-81.25"
"97","2020-12-17"," 9:17:00 AM","2020-12-17"," 3:15:00 PM","","","","","","","19.00","487.50"
"97.1","2020-12-17"," 9:17:00 AM","2020-12-17"," 9:22:00 AM","PE","13700","Buy","25","53.50","42.80","","-267.50"
"97.2","2020-12-17"," 9:17:00 AM","2020-12-17"," 3:15:00 PM","PE","13650","Sell","25","30.30","0.10","","755.00"
"98","2020-12-24"," 9:17:00 AM","2020-12-24"," 11:14:00 AM","","","","","","","20.08","-226.25"
"98.1","2020-12-24"," 9:17:00 AM","2020-12-24"," 9:20:00 AM","PE","13650","Buy","25","30.85","24.70","","-153.75"
"98.2","2020-12-24"," 9:17:00 AM","2020-12-24"," 11:14:00 AM","PE","13600","Sell","25","14.50","17.40","","-72.50"
"99","2020-12-31"," 9:17:00 AM","2020-12-31"," 3:15:00 PM","","","","","","","21.35","393.75"
"99.1","2020-12-31"," 9:17:00 AM","2020-12-31"," 9:21:00 AM","PE","13950","Buy","25","42.15","33.70","","-211.25"
"99.2","2020-12-31"," 9:17:00 AM","2020-12-31"," 3:15:00 PM","PE","13900","Sell","25","24.30","0.10","","605.00"
"100","2021-01-07"," 9:17:00 AM","2021-01-07"," 10:22:00 AM","","","","","","","20.49","-341.25"
"100.1","2021-01-07"," 9:17:00 AM","2021-01-07"," 9:50:00 AM","PE","14250","Buy","25","57.35","45.90","","-286.25"
"100.2","2021-01-07"," 9:17:00 AM","2021-01-07"," 10:22:00 AM","PE","14200","Sell","25","31.20","33.40","","-55.00"
"101","2021-01-14"," 9:17:00 AM","2021-01-14"," 11:03:00 AM","","","","","","","23.66","-300.00"
"101.1","2021-01-14"," 9:17:00 AM","2021-01-14"," 11:03:00 AM","PE","14550","Buy","25","40.85","33.65","","-180.00"
"101.2","2021-01-14"," 9:17:00 AM","2021-01-14"," 9:30:00 AM","PE","14500","Sell","25","24.00","28.80","","-120.00"
"102","2021-01-21"," 9:17:00 AM","2021-01-21"," 2:50:00 PM","","","","","","","21.52","-262.50"
"102.1","2021-01-21"," 9:17:00 AM","2021-01-21"," 9:19:00 AM","PE","14700","Buy","25","36.75","29.40","","-183.75"
"102.2","2021-01-21"," 9:17:00 AM","2021-01-21"," 2:50:00 PM","PE","14650","Sell","25","15.75","18.90","","-78.75"
"103","2021-01-28"," 9:17:00 AM","2021-01-28"," 9:35:00 AM","","","","","","","24.82","-340.00"
"103.1","2021-01-28"," 9:17:00 AM","2021-01-28"," 9:35:00 AM","PE","13850","Buy","25","57.05","51.20","","-146.25"
"103.2","2021-01-28"," 9:17:00 AM","2021-01-28"," 9:18:00 AM","PE","13800","Sell","25","38.85","46.60","","-193.75"
"104","2021-02-04"," 9:17:00 AM","2021-02-04"," 9:35:00 AM","","","","","","","23.83","-330.00"
"104.1","2021-02-04"," 9:17:00 AM","2021-02-04"," 9:20:00 AM","PE","14750","Buy","25","70.30","56.25","","-351.25"
"104.2","2021-02-04"," 9:17:00 AM","2021-02-04"," 9:35:00 AM","PE","14700","Sell","25","49.70","48.85","","21.25"
"105","2021-02-11"," 9:17:00 AM","2021-02-11"," 3:15:00 PM","","","","","","","24.04","863.75"
"105.1","2021-02-11"," 9:17:00 AM","2021-02-11"," 9:21:00 AM","PE","15100","Buy","25","70.05","56.05","","-350.00"
"105.2","2021-02-11"," 9:17:00 AM","2021-02-11"," 3:15:00 PM","PE","15050","Sell","25","48.75","0.20","","1213.75"
"106","2021-02-18"," 9:17:00 AM","2021-02-18"," 11:36:00 AM","","","","","","","21.20","-363.75"
"106.1","2021-02-18"," 9:17:00 AM","2021-02-18"," 9:21:00 AM","PE","15200","Buy","25","44.90","35.90","","-225.00"
"106.2","2021-02-18"," 9:17:00 AM","2021-02-18"," 11:36:00 AM","PE","15150","Sell","25","27.80","33.35","","-138.75"
"107","2021-02-25"," 9:17:00 AM","2021-02-25"," 11:38:00 AM","","","","","","","23.30","-347.50"
"107.1","2021-02-25"," 9:17:00 AM","2021-02-25"," 9:22:00 AM","PE","15150","Buy","25","66.05","52.85","","-330.00"
"107.2","2021-02-25"," 9:17:00 AM","2021-02-25"," 11:38:00 AM","PE","15100","Sell","25","38.70","39.40","","-17.50"
"108","2021-03-04"," 9:17:00 AM","2021-03-04"," 9:22:00 AM","","","","","","","23.36","-280.00"
"108.1","2021-03-04"," 9:17:00 AM","2021-03-04"," 9:22:00 AM","PE","15050","Buy","25","59.50","56.90","","-65.00"
"108.2","2021-03-04"," 9:17:00 AM","2021-03-04"," 9:19:00 AM","PE","15000","Sell","25","42.95","51.55","","-215.00"
"109","2021-03-10"," 9:17:00 AM","2021-03-10"," 2:09:00 PM","","","","","","","21.58","-280.00"
"109.1","2021-03-10"," 9:17:00 AM","2021-03-10"," 2:09:00 PM","PE","15200","Buy","25","45.55","39.40","","-153.75"
"109.2","2021-03-10"," 9:17:00 AM","2021-03-10"," 9:26:00 AM","PE","15150","Sell","25","25.35","30.40","","-126.25"
"110","2021-03-18"," 9:17:00 AM","2021-03-18"," 9:45:00 AM","","","","","","","19.20","-422.50"
"110.1","2021-03-18"," 9:17:00 AM","2021-03-18"," 9:45:00 AM","PE","14850","Buy","25","55.00","44.00","","-275.00"
"110.2","2021-03-18"," 9:17:00 AM","2021-03-18"," 9:20:00 AM","PE","14800","Sell","25","29.60","35.50","","-147.50"
"111","2021-03-25"," 9:17:00 AM","2021-03-25"," 2:45:00 PM","","","","","","","22.64","-301.25"
"111.1","2021-03-25"," 9:17:00 AM","2021-03-25"," 2:45:00 PM","PE","14500","Buy","25","71.30","69.20","","-52.50"
"111.2","2021-03-25"," 9:17:00 AM","2021-03-25"," 9:24:00 AM","PE","14450","Sell","25","49.80","59.75","","-248.75"
"112","2021-04-01"," 9:17:00 AM","2021-04-01"," 1:08:00 PM","","","","","","","20.28","-298.75"
"112.1","2021-04-01"," 9:17:00 AM","2021-04-01"," 1:08:00 PM","PE","14800","Buy","25","54.45","49.35","","-127.50"
"112.2","2021-04-01"," 9:17:00 AM","2021-04-01"," 9:40:00 AM","PE","14750","Sell","25","34.25","41.10","","-171.25"
"113","2021-04-08"," 9:17:00 AM","2021-04-08"," 3:15:00 PM","","","","","","","20.11","442.50"
"113.1","2021-04-08"," 9:17:00 AM","2021-04-08"," 9:20:00 AM","PE","14900","Buy","25","46.25","37.00","","-231.25"
"113.2","2021-04-08"," 9:17:00 AM","2021-04-08"," 3:15:00 PM","PE","14850","Sell","25","28.05","1.10","","673.75"
"114","2021-04-15"," 9:17:00 AM","2021-04-15"," 9:35:00 AM","","","","","","","21.03","-263.75"
"114.1","2021-04-15"," 9:17:00 AM","2021-04-15"," 9:22:00 AM","PE","14550","Buy","25","57.75","46.20","","-288.75"
"114.2","2021-04-15"," 9:17:00 AM","2021-04-15"," 9:35:00 AM","PE","14500","Sell","25","43.30","42.30","","25.00"
"115","2021-04-22"," 9:17:00 AM","2021-04-22"," 3:15:00 PM","","","","","","","23.16","800.00"
"115.1","2021-04-22"," 9:17:00 AM","2021-04-22"," 9:22:00 AM","PE","14150","Buy","25","60.90","48.70","","-305.00"
"115.2","2021-04-22"," 9:17:00 AM","2021-04-22"," 3:15:00 PM","PE","14100","Sell","25","44.35","0.15","","1105.00"
"116","2021-04-29"," 9:17:00 AM","2021-04-29"," 9:47:00 AM","","","","","","","22.25","-337.50"
"116.1","2021-04-29"," 9:17:00 AM","2021-04-29"," 9:21:00 AM","PE","15000","Buy","25","48.90","39.10","","-245.00"
"116.2","2021-04-29"," 9:17:00 AM","2021-04-29"," 9:47:00 AM","PE","14950","Sell","25","30.10","33.80","","-92.50"
"117","2021-05-06"," 9:17:00 AM","2021-05-06"," 9:37:00 AM","","","","","","","21.86","-398.75"
"117.1","2021-05-06"," 9:17:00 AM","2021-05-06"," 9:37:00 AM","PE","14700","Buy","25","65.90","58.45","","-186.25"
"117.2","2021-05-06"," 9:17:00 AM","2021-05-06"," 9:21:00 AM","PE","14650","Sell","25","42.60","51.10","","-212.50"
"118","2021-05-12"," 9:17:00 AM","2021-05-12"," 1:16:00 PM","","","","","","","19.83","-270.00"
"118.1","2021-05-12"," 9:17:00 AM","2021-05-12"," 1:16:00 PM","PE","14800","Buy","25","47.85","42.70","","-128.75"
"118.2","2021-05-12"," 9:17:00 AM","2021-05-12"," 9:22:00 AM","PE","14750","Sell","25","28.20","33.85","","-141.25"
"119","2021-05-20"," 9:17:00 AM","2021-05-20"," 3:15:00 PM","","","","","","","19.08","2475.00"
"119.1","2021-05-20"," 9:17:00 AM","2021-05-20"," 3:15:00 PM","PE","15050","Buy","25","40.65","144.20","","2588.75"
"119.2","2021-05-20"," 9:17:00 AM","2021-05-20"," 9:23:00 AM","PE","15000","Sell","25","22.85","27.40","","-113.75"
"120","2021-05-27"," 9:17:00 AM","2021-05-27"," 10:19:00 AM","","","","","","","20.99","-217.50"
"120.1","2021-05-27"," 9:17:00 AM","2021-05-27"," 10:19:00 AM","PE","15300","Buy","25","38.80","34.45","","-108.75"
"120.2","2021-05-27"," 9:17:00 AM","2021-05-27"," 9:21:00 AM","PE","15250","Sell","25","21.85","26.20","","-108.75"
"121","2021-06-03"," 9:17:00 AM","2021-06-03"," 1:26:00 PM","","","","","","","15.78","-297.50"
"121.1","2021-06-03"," 9:17:00 AM","2021-06-03"," 9:25:00 AM","PE","15650","Buy","25","39.75","31.80","","-198.75"
"121.2","2021-06-03"," 9:17:00 AM","2021-06-03"," 1:26:00 PM","PE","15600","Sell","25","19.70","23.65","","-98.75"
"122","2021-06-10"," 9:17:00 AM","2021-06-10"," 9:33:00 AM","","","","","","","14.61","-352.50"
"122.1","2021-06-10"," 9:17:00 AM","2021-06-10"," 9:33:00 AM","PE","15700","Buy","25","53.00","44.80","","-205.00"
"122.2","2021-06-10"," 9:17:00 AM","2021-06-10"," 9:27:00 AM","PE","15650","Sell","25","29.40","35.30","","-147.50"
"123","2021-06-17"," 9:17:00 AM","2021-06-17"," 3:15:00 PM","","","","","","","15.30","320.00"
"123.1","2021-06-17"," 9:17:00 AM","2021-06-17"," 9:24:00 AM","PE","15650","Buy","25","34.70","27.75","","-173.75"
"123.2","2021-06-17"," 9:17:00 AM","2021-06-17"," 3:15:00 PM","PE","15600","Sell","25","19.90","0.15","","493.75"
"124","2021-06-24"," 9:17:00 AM","2021-06-24"," 3:15:00 PM","","","","","","","15.40","615.00"
"124.1","2021-06-24"," 9:17:00 AM","2021-06-24"," 9:31:00 AM","PE","15750","Buy","25","61.40","49.10","","-307.50"
"124.2","2021-06-24"," 9:17:00 AM","2021-06-24"," 3:15:00 PM","PE","15700","Sell","25","37.00","0.10","","922.50"
"125","2021-07-01"," 9:17:00 AM","2021-07-01"," 1:25:00 PM","","","","","","","13.04","-308.75"
"125.1","2021-07-01"," 9:17:00 AM","2021-07-01"," 1:25:00 PM","PE","15750","Buy","25","41.70","33.35","","-208.75"
"125.2","2021-07-01"," 9:17:00 AM","2021-07-01"," 9:19:00 AM","PE","15700","Sell","25","20.05","24.05","","-100.00"
"126","2021-07-08"," 9:17:00 AM","2021-07-08"," 10:17:00 AM","","","","","","","12.46","-171.25"
"126.1","2021-07-08"," 9:17:00 AM","2021-07-08"," 9:35:00 AM","PE","15850","Buy","25","26.50","21.20","","-132.50"
"126.2","2021-07-08"," 9:17:00 AM","2021-07-08"," 10:17:00 AM","PE","15800","Sell","25","13.70","15.25","","-38.75"
"127","2021-07-15"," 9:17:00 AM","2021-07-15"," 3:15:00 PM","","","","","","","12.65","346.25"
"127.1","2021-07-15"," 9:17:00 AM","2021-07-15"," 9:28:00 AM","PE","15900","Buy","25","48.40","38.70","","-242.50"
"127.2","2021-07-15"," 9:17:00 AM","2021-07-15"," 3:15:00 PM","PE","15850","Sell","25","23.65","0.10","","588.75"
"128","2021-07-22"," 9:17:00 AM","2021-07-22"," 3:15:00 PM","","","","","","","12.78","272.50"
"128.1","2021-07-22"," 9:17:00 AM","2021-07-22"," 9:20:00 AM","PE","15750","Buy","25","45.80","36.65","","-228.75"
"128.2","2021-07-22"," 9:17:00 AM","2021-07-22"," 3:15:00 PM","PE","15700","Sell","25","20.20","0.15","","501.25"
"129","2021-07-29"," 9:17:00 AM","2021-07-29"," 9:24:00 AM","","","","","","","13.27","-431.25"
"129.1","2021-07-29"," 9:17:00 AM","2021-07-29"," 9:22:00 AM","PE","15800","Buy","25","57.05","45.65","","-285.00"
"129.2","2021-07-29"," 9:17:00 AM","2021-07-29"," 9:24:00 AM","PE","15750","Sell","25","29.20","35.05","","-146.25"
"130","2021-08-05"," 9:17:00 AM","2021-08-05"," 12:13:00 PM","","","","","","","13.26","-341.25"
"130.1","2021-08-05"," 9:17:00 AM","2021-08-05"," 12:13:00 PM","PE","16300","Buy","25","51.55","43.35","","-205.00"
"130.2","2021-08-05"," 9:17:00 AM","2021-08-05"," 9:18:00 AM","PE","16250","Sell","25","27.25","32.70","","-136.25"
"131","2021-08-12"," 9:17:00 AM","2021-08-12"," 10:02:00 AM","","","","","","","12.57","-202.50"
"131.1","2021-08-12"," 9:17:00 AM","2021-08-12"," 10:02:00 AM","PE","16300","Buy","25","27.70","22.15","","-138.75"
"131.2","2021-08-12"," 9:17:00 AM","2021-08-12"," 9:23:00 AM","PE","16250","Sell","25","12.70","15.25","","-63.75"
"132","2021-08-18"," 9:17:00 AM","2021-08-18"," 12:49:00 PM","","","","","","","13.37","-240.00"
"132.1","2021-08-18"," 9:17:00 AM","2021-08-18"," 9:19:00 AM","PE","16650","Buy","25","32.00","25.60","","-160.00"
"132.2","2021-08-18"," 9:17:00 AM","2021-08-18"," 12:49:00 PM","PE","16600","Sell","25","15.90","19.10","","-80.00"
"133","2021-08-26"," 9:17:00 AM","2021-08-26"," 3:15:00 PM","","","","","","","13.09","258.75"
"133.1","2021-08-26"," 9:17:00 AM","2021-08-26"," 9:28:00 AM","PE","16600","Buy","25","32.05","25.65","","-160.00"
"133.2","2021-08-26"," 9:17:00 AM","2021-08-26"," 3:15:00 PM","PE","16550","Sell","25","16.85","0.10","","418.75"
"134","2021-09-02"," 9:17:00 AM","2021-09-02"," 3:15:00 PM","","","","","","","14.04","387.50"
"134.1","2021-09-02"," 9:17:00 AM","2021-09-02"," 9:20:00 AM","PE","17100","Buy","25","46.80","37.45","","-233.75"
"134.2","2021-09-02"," 9:17:00 AM","2021-09-02"," 3:15:00 PM","PE","17050","Sell","25","24.95","0.10","","621.25"
"135","2021-09-09"," 9:17:00 AM","2021-09-09"," 10:34:00 AM","","","","","","","13.90","-298.75"
"135.1","2021-09-09"," 9:17:00 AM","2021-09-09"," 10:34:00 AM","PE","17350","Buy","25","44.40","37.30","","-177.50"
"135.2","2021-09-09"," 9:17:00 AM","2021-09-09"," 9:34:00 AM","PE","17300","Sell","25","24.30","29.15","","-121.25"
"136","2021-09-16"," 9:17:00 AM","2021-09-16"," 9:56:00 AM","","","","","","","13.82","-213.75"
"136.1","2021-09-16"," 9:17:00 AM","2021-09-16"," 9:33:00 AM","PE","17550","Buy","25","29.15","23.30","","-146.25"
"136.2","2021-09-16"," 9:17:00 AM","2021-09-16"," 9:56:00 AM","PE","17500","Sell","25","13.50","16.20","","-67.50"
"137","2021-09-23"," 9:17:00 AM","2021-09-23"," 3:15:00 PM","","","","","","","15.88","307.50"
"137.1","2021-09-23"," 9:17:00 AM","2021-09-23"," 9:23:00 AM","PE","17650","Buy","25","37.85","30.30","","-188.75"
"137.2","2021-09-23"," 9:17:00 AM","2021-09-23"," 3:15:00 PM","PE","17600","Sell","25","20.00","0.15","","496.25"
"138","2021-09-30"," 9:17:00 AM","2021-09-30"," 9:41:00 AM","","","","","","","18.75","-348.75"
"138.1","2021-09-30"," 9:17:00 AM","2021-09-30"," 9:41:00 AM","PE","17700","Buy","25","53.60","46.15","","-186.25"
"138.2","2021-09-30"," 9:17:00 AM","2021-09-30"," 9:18:00 AM","PE","17650","Sell","25","32.60","39.10","","-162.50"
"139","2021-10-07"," 9:17:00 AM","2021-10-07"," 9:29:00 AM","","","","","","","16.14","-398.75"
"139.1","2021-10-07"," 9:17:00 AM","2021-10-07"," 9:29:00 AM","PE","17800","Buy","25","52.65","42.10","","-263.75"
"139.2","2021-10-07"," 9:17:00 AM","2021-10-07"," 9:25:00 AM","PE","17750","Sell","25","27.00","32.40","","-135.00"
"140","2021-10-14"," 9:17:00 AM","2021-10-14"," 3:15:00 PM","","","","","","","16.08","641.25"
"140.1","2021-10-14"," 9:17:00 AM","2021-10-14"," 9:22:00 AM","PE","18300","Buy","25","69.55","55.65","","-347.50"
"140.2","2021-10-14"," 9:17:00 AM","2021-10-14"," 3:15:00 PM","PE","18250","Sell","25","39.75","0.20","","988.75"
"141","2021-10-21"," 9:17:00 AM","2021-10-21"," 1:37:00 PM","","","","","","","17.96","4835.00"
"141.1","2021-10-21"," 9:17:00 AM","2021-10-21"," 1:37:00 PM","PE","18350","Buy","25","52.90","252.90","","5000.00"
"141.2","2021-10-21"," 9:17:00 AM","2021-10-21"," 9:21:00 AM","PE","18300","Sell","25","32.90","39.50","","-165.00"
"142","2021-10-28"," 9:17:00 AM","2021-10-28"," 2:49:00 PM","","","","","","","17.13","4795.00"
"142.1","2021-10-28"," 9:17:00 AM","2021-10-28"," 2:49:00 PM","PE","18150","Buy","25","59.60","259.60","","5000.00"
"142.2","2021-10-28"," 9:17:00 AM","2021-10-28"," 9:35:00 AM","PE","18100","Sell","25","41.05","49.25","","-205.00"
"143","2021-11-03"," 9:17:00 AM","2021-11-03"," 12:01:00 PM","","","","","","","16.84","-387.50"
"143.1","2021-11-03"," 9:17:00 AM","2021-11-03"," 9:34:00 AM","PE","17950","Buy","25","47.15","37.70","","-236.25"
"143.2","2021-11-03"," 9:17:00 AM","2021-11-03"," 12:01:00 PM","PE","17900","Sell","25","30.30","36.35","","-151.25"
"144","2021-11-11"," 9:17:00 AM","2021-11-11"," 3:15:00 PM","","","","","","","16.25","585.00"
"144.1","2021-11-11"," 9:17:00 AM","2021-11-11"," 3:15:00 PM","PE","17950","Buy","25","51.65","81.55","","747.50"
"144.2","2021-11-11"," 9:17:00 AM","2021-11-11"," 9:31:00 AM","PE","17900","Sell","25","32.50","39.00","","-162.50"
"145","2021-11-18"," 9:17:00 AM","2021-11-18"," 3:15:00 PM","","","","","","","14.56","2762.50"
