"Index","Entry Date","Entry Time","Exit Date","Exit Time","Type","Strike","B/S","Qty","Entry Price","Exit Price","Vix","P/L"
"165","2022-04-07"," 9:17:00 AM","2022-04-07"," 3:15:00 PM","","","","","","","19.39","22.50"
"165.1","2022-04-07"," 9:17:00 AM","2022-04-07"," 9:23:00 AM","CE","17750","Buy","25","38.00","30.40","","-190.00"
"165.2","2022-04-07"," 9:17:00 AM","2022-04-07"," 3:15:00 PM","CE","17850","Sell","25","8.60","0.10","","212.50"
"166","2022-04-13"," 9:17:00 AM","2022-04-13"," 10:03:00 AM","","","","","","","17.51","-290.00"
"166.1","2022-04-13"," 9:17:00 AM","2022-04-13"," 10:03:00 AM","CE","17600","Buy","25","47.40","37.90","","-237.50"
"166.2","2022-04-13"," 9:17:00 AM","2022-04-13"," 9:19:00 AM","CE","17700","Sell","25","10.40","12.50","","-52.50"
"167","2022-04-21"," 9:17:00 AM","2022-04-21"," 10:22:00 AM","","","","","","","18.05","-236.25"
"167.1","2022-04-21"," 9:17:00 AM","2022-04-21"," 9:26:00 AM","CE","17250","Buy","25","39.80","31.85","","-198.75"
"167.2","2022-04-21"," 9:17:00 AM","2022-04-21"," 10:22:00 AM","CE","17350","Sell","25","7.50","9.00","","-37.50"
"168","2022-04-28"," 9:17:00 AM","2022-04-28"," 1:01:00 PM","","","","","","","20.14","-265.00"
"168.1","2022-04-28"," 9:17:00 AM","2022-04-28"," 9:23:00 AM","CE","17150","Buy","25","40.65","32.50","","-203.75"
"168.2","2022-04-28"," 9:17:00 AM","2022-04-28"," 1:01:00 PM","CE","17250","Sell","25","12.20","14.65","","-61.25"
"169","2022-05-05"," 9:17:00 AM","2022-05-05"," 10:05:00 AM","","","","","","","20.44","-355.00"
"169.1","2022-05-05"," 9:17:00 AM","2022-05-05"," 9:22:00 AM","CE","16850","Buy","25","51.50","41.20","","-257.50"
"169.2","2022-05-05"," 9:17:00 AM","2022-05-05"," 10:05:00 AM","CE","16950","Sell","25","19.45","23.35","","-97.50"
"170","2022-05-12"," 9:17:00 AM","2022-05-12"," 3:15:00 PM","","","","","","","23.25","262.50"
"170.1","2022-05-12"," 9:17:00 AM","2022-05-12"," 9:19:00 AM","CE","16000","Buy","25","62.70","50.15","","-313.75"
"170.2","2022-05-12"," 9:17:00 AM","2022-05-12"," 3:15:00 PM","CE","16100","Sell","25","23.20","0.15","","576.25"
"171","2022-05-19"," 9:17:00 AM","2022-05-19"," 3:15:00 PM","","","","","","","23.40","378.75"
"171.1","2022-05-19"," 9:17:00 AM","2022-05-19"," 9:19:00 AM","CE","15950","Buy","25","78.80","63.05","","-393.75"
"171.2","2022-05-19"," 9:17:00 AM","2022-05-19"," 3:15:00 PM","CE","16050","Sell","25","31.05","0.15","","772.50"
"172","2022-05-26"," 9:17:00 AM","2022-05-26"," 1:20:00 PM","","","","","","","24.46","-411.25"
"172.1","2022-05-26"," 9:17:00 AM","2022-05-26"," 9:22:00 AM","CE","16100","Buy","25","60.10","48.10","","-300.00"
"172.2","2022-05-26"," 9:17:00 AM","2022-05-26"," 1:20:00 PM","CE","16200","Sell","25","22.20","26.65","","-111.25"
"173","2022-06-02"," 9:17:00 AM","2022-06-02"," 9:29:00 AM","","","","","","","20.30","852.50"
"173.1","2022-06-02"," 9:17:00 AM","2022-06-02"," 9:29:00 AM","CE","16450","Buy","25","56.70","94.90","","955.00"
"173.2","2022-06-02"," 9:17:00 AM","2022-06-02"," 9:23:00 AM","CE","16550","Sell","25","20.55","24.65","","-102.50"
"174","2022-06-09"," 9:17:00 AM","2022-06-09"," 9:30:00 AM","","","","","","","19.65","703.75"
"174.1","2022-06-09"," 9:17:00 AM","2022-06-09"," 9:30:00 AM","CE","16250","Buy","25","56.05","87.80","","793.75"
"174.2","2022-06-09"," 9:17:00 AM","2022-06-09"," 9:19:00 AM","CE","16350","Sell","25","17.90","21.50","","-90.00"
"175","2022-06-16"," 9:17:00 AM","2022-06-16"," 3:15:00 PM","","","","","","","20.91","277.50"
"175.1","2022-06-16"," 9:17:00 AM","2022-06-16"," 9:22:00 AM","CE","15850","Buy","25","63.40","50.70","","-317.50"
"175.2","2022-06-16"," 9:17:00 AM","2022-06-16"," 3:15:00 PM","CE","15950","Sell","25","23.90","0.10","","595.00"
"176","2022-06-23"," 9:17:00 AM","2022-06-23"," 9:21:00 AM","","","","","","","21.34","1040.00"
"176.1","2022-06-23"," 9:17:00 AM","2022-06-23"," 9:21:00 AM","CE","15400","Buy","25","69.25","115.60","","1158.75"
"176.2","2022-06-23"," 9:17:00 AM","2022-06-23"," 9:19:00 AM","CE","15500","Sell","25","23.75","28.50","","-118.75"
"177","2022-06-30"," 9:17:00 AM","2022-06-30"," 10:13:00 AM","","","","","","","22.08","-443.75"
"177.1","2022-06-30"," 9:17:00 AM","2022-06-30"," 10:13:00 AM","CE","15850","Buy","25","63.35","50.70","","-316.25"
"177.2","2022-06-30"," 9:17:00 AM","2022-06-30"," 9:21:00 AM","CE","15950","Sell","25","25.40","30.50","","-127.50"
"178","2022-07-07"," 9:17:00 AM","2022-07-07"," 9:28:00 AM","","","","","","","19.66","-411.25"
"178.1","2022-07-07"," 9:17:00 AM","2022-07-07"," 9:28:00 AM","CE","16100","Buy","25","61.65","49.30","","-308.75"
"178.2","2022-07-07"," 9:17:00 AM","2022-07-07"," 9:18:00 AM","CE","16200","Sell","25","20.45","24.55","","-102.50"
"179","2022-07-14"," 9:17:00 AM","2022-07-14"," 9:56:00 AM","","","","","","","18.48","662.50"
"179.1","2022-07-14"," 9:17:00 AM","2022-07-14"," 9:56:00 AM","CE","16000","Buy","25","57.70","88.35","","766.25"
"179.2","2022-07-14"," 9:17:00 AM","2022-07-14"," 9:21:00 AM","CE","16100","Sell","25","20.80","24.95","","-103.75"
"180","2022-07-21"," 9:17:00 AM","2022-07-21"," 9:50:00 AM","","","","","","","16.97","558.75"
"180.1","2022-07-21"," 9:17:00 AM","2022-07-21"," 9:50:00 AM","CE","16500","Buy","25","40.35","64.70","","608.75"
"180.2","2022-07-21"," 9:17:00 AM","2022-07-21"," 9:18:00 AM","CE","16600","Sell","25","9.90","11.90","","-50.00"
"181","2022-07-28"," 9:17:00 AM","2022-07-28"," 10:08:00 AM","","","","","","","17.47","-251.25"
"181.1","2022-07-28"," 9:17:00 AM","2022-07-28"," 9:21:00 AM","CE","16800","Buy","25","40.75","32.60","","-203.75"
"181.2","2022-07-28"," 9:17:00 AM","2022-07-28"," 10:08:00 AM","CE","16900","Sell","25","9.60","11.50","","-47.50"
"182","2022-08-04"," 9:17:00 AM","2022-08-04"," 3:15:00 PM","","","","","","","18.25","26.25"
"182.1","2022-08-04"," 9:17:00 AM","2022-08-04"," 9:25:00 AM","CE","17500","Buy","25","36.85","29.50","","-183.75"
"182.2","2022-08-04"," 9:17:00 AM","2022-08-04"," 3:15:00 PM","CE","17600","Sell","25","8.50","0.10","","210.00"
"183","2022-08-11"," 9:17:00 AM","2022-08-11"," 3:15:00 PM","","","","","","","18.95","105.00"
"183.1","2022-08-11"," 9:17:00 AM","2022-08-11"," 9:28:00 AM","CE","17700","Buy","25","50.65","40.50","","-253.75"
"183.2","2022-08-11"," 9:17:00 AM","2022-08-11"," 3:15:00 PM","CE","17800","Sell","25","14.45","0.10","","358.75"
"184","2022-08-18"," 9:17:00 AM","2022-08-18"," 9:53:00 AM","","","","","","","17.69","-373.75"
"184.1","2022-08-18"," 9:17:00 AM","2022-08-18"," 9:25:00 AM","CE","17900","Buy","25","58.15","46.50","","-291.25"
"184.2","2022-08-18"," 9:17:00 AM","2022-08-18"," 9:53:00 AM","CE","18000","Sell","25","16.55","19.85","","-82.50"
"185","2022-08-25"," 9:17:00 AM","2022-08-25"," 11:22:00 AM","","","","","","","17.67","-370.00"
"185.1","2022-08-25"," 9:17:00 AM","2022-08-25"," 11:22:00 AM","CE","17650","Buy","25","57.15","45.70","","-286.25"
"185.2","2022-08-25"," 9:17:00 AM","2022-08-25"," 9:28:00 AM","CE","17750","Sell","25","16.85","20.20","","-83.75"
"186","2022-09-01"," 9:17:00 AM","2022-09-01"," 9:42:00 AM","","","","","","","18.39","-633.75"
"186.1","2022-09-01"," 9:17:00 AM","2022-09-01"," 9:18:00 AM","CE","17550","Buy","25","87.25","69.80","","-436.25"
"186.2","2022-09-01"," 9:17:00 AM","2022-09-01"," 9:42:00 AM","CE","17650","Sell","25","39.60","47.50","","-197.50"
"187","2022-09-08"," 9:17:00 AM","2022-09-08"," 10:43:00 AM","","","","","","","18.50","-335.00"
"187.1","2022-09-08"," 9:17:00 AM","2022-09-08"," 10:43:00 AM","CE","17750","Buy","25","52.15","41.70","","-261.25"
"187.2","2022-09-08"," 9:17:00 AM","2022-09-08"," 9:26:00 AM","CE","17850","Sell","25","14.75","17.70","","-73.75"
"188","2022-09-15"," 9:17:00 AM","2022-09-15"," 3:15:00 PM","","","","","","","17.95","103.75"
"188.1","2022-09-15"," 9:17:00 AM","2022-09-15"," 9:31:00 AM","CE","18100","Buy","25","47.45","37.95","","-237.50"
"188.2","2022-09-15"," 9:17:00 AM","2022-09-15"," 3:15:00 PM","CE","18200","Sell","25","13.75","0.10","","341.25"
"189","2022-09-22"," 9:17:00 AM","2022-09-22"," 9:35:00 AM","","","","","","","19.49","745.00"
"189.1","2022-09-22"," 9:17:00 AM","2022-09-22"," 9:35:00 AM","CE","17600","Buy","25","83.30","121.35","","951.25"
"189.2","2022-09-22"," 9:17:00 AM","2022-09-22"," 9:20:00 AM","CE","17700","Sell","25","41.15","49.40","","-206.25"
"190","2022-09-29"," 9:17:00 AM","2022-09-29"," 3:15:00 PM","","","","","","","21.46","221.25"
"190.1","2022-09-29"," 9:17:00 AM","2022-09-29"," 9:32:00 AM","CE","17000","Buy","25","54.40","43.50","","-272.50"
"190.2","2022-09-29"," 9:17:00 AM","2022-09-29"," 3:15:00 PM","CE","17100","Sell","25","19.85","0.10","","493.75"
"191","2022-10-06"," 9:17:00 AM","2022-10-06"," 3:15:00 PM","","","","","","","19.62","140.00"
"191.1","2022-10-06"," 9:17:00 AM","2022-10-06"," 9:20:00 AM","CE","17400","Buy","25","56.10","44.90","","-280.00"
"191.2","2022-10-06"," 9:17:00 AM","2022-10-06"," 3:15:00 PM","CE","17500","Sell","25","16.85","0.05","","420.00"
"192","2022-10-13"," 9:17:00 AM","2022-10-13"," 3:15:00 PM","","","","","","","20.42","173.75"
"192.1","2022-10-13"," 9:17:00 AM","2022-10-13"," 9:21:00 AM","CE","17100","Buy","25","55.95","44.75","","-280.00"
"192.2","2022-10-13"," 9:17:00 AM","2022-10-13"," 3:15:00 PM","CE","17200","Sell","25","18.30","0.15","","453.75"
"193","2022-10-20"," 9:17:00 AM","2022-10-20"," 9:59:00 AM","","","","","","","17.36","430.00"
"193.1","2022-10-20"," 9:17:00 AM","2022-10-20"," 9:59:00 AM","CE","17450","Buy","25","29.80","48.40","","465.00"
"193.2","2022-10-20"," 9:17:00 AM","2022-10-20"," 9:23:00 AM","CE","17550","Sell","25","6.95","8.35","","-35.00"
"194","2022-10-27"," 9:17:00 AM","2022-10-27"," 3:15:00 PM","","","","","","","16.93","115.00"
"194.1","2022-10-27"," 9:17:00 AM","2022-10-27"," 9:50:00 AM","CE","17750","Buy","25","54.65","43.70","","-273.75"
"194.2","2022-10-27"," 9:17:00 AM","2022-10-27"," 3:15:00 PM","CE","17850","Sell","25","15.65","0.10","","388.75"
"195","2022-11-03"," 9:17:00 AM","2022-11-03"," 9:33:00 AM","","","","","","","16.49","733.75"
"195.1","2022-11-03"," 9:17:00 AM","2022-11-03"," 9:33:00 AM","CE","18000","Buy","25","56.65","89.50","","821.25"
"195.2","2022-11-03"," 9:17:00 AM","2022-11-03"," 9:18:00 AM","CE","18100","Sell","25","17.55","21.05","","-87.50"
"196","2022-11-10"," 9:17:00 AM","2022-11-10"," 3:15:00 PM","","","","","","","16.02","87.50"
"196.1","2022-11-10"," 9:17:00 AM","2022-11-10"," 9:33:00 AM","CE","18050","Buy","25","51.40","41.10","","-257.50"
"196.2","2022-11-10"," 9:17:00 AM","2022-11-10"," 3:15:00 PM","CE","18150","Sell","25","13.85","0.05","","345.00"
"197","2022-11-17"," 9:17:00 AM","2022-11-17"," 11:14:00 AM","","","","","","","15.33","-283.75"
"197.1","2022-11-17"," 9:17:00 AM","2022-11-17"," 11:14:00 AM","CE","18350","Buy","25","47.15","37.70","","-236.25"
"197.2","2022-11-17"," 9:17:00 AM","2022-11-17"," 9:22:00 AM","CE","18450","Sell","25","9.45","11.35","","-47.50"
"198","2022-11-24"," 9:17:00 AM","2022-11-24"," 9:32:00 AM","","","","","","","13.48","-188.75"
"198.1","2022-11-24"," 9:17:00 AM","2022-11-24"," 9:21:00 AM","CE","18300","Buy","25","33.25","26.60","","-166.25"
"198.2","2022-11-24"," 9:17:00 AM","2022-11-24"," 9:32:00 AM","CE","18400","Sell","25","4.40","5.30","","-22.50"
"199","2022-12-01"," 9:17:00 AM","2022-12-01"," 9:22:00 AM","","","","","","","13.59","491.25"
"199.1","2022-12-01"," 9:17:00 AM","2022-12-01"," 9:22:00 AM","CE","18850","Buy","25","34.65","55.70","","526.25"
"199.2","2022-12-01"," 9:17:00 AM","2022-12-01"," 9:18:00 AM","CE","18950","Sell","25","7.10","8.50","","-35.00"
"200","2022-12-08"," 9:17:00 AM","2022-12-08"," 9:51:00 AM","","","","","","","14.07","-321.25"
"200.1","2022-12-08"," 9:17:00 AM","2022-12-08"," 9:24:00 AM","CE","18550","Buy","25","49.65","39.70","","-248.75"
"200.2","2022-12-08"," 9:17:00 AM","2022-12-08"," 9:51:00 AM","CE","18650","Sell","25","14.45","17.35","","-72.50"
"201","2022-12-15"," 9:17:00 AM","2022-12-15"," 3:15:00 PM","","","","","","","12.76","-42.50"
"201.1","2022-12-15"," 9:17:00 AM","2022-12-15"," 9:21:00 AM","CE","18650","Buy","25","33.55","26.85","","-167.50"
"201.2","2022-12-15"," 9:17:00 AM","2022-12-15"," 3:15:00 PM","CE","18750","Sell","25","5.10","0.10","","125.00"
"202","2022-12-22"," 9:17:00 AM","2022-12-22"," 3:15:00 PM","","","","","","","15.04","283.75"
"202.1","2022-12-22"," 9:17:00 AM","2022-12-22"," 9:21:00 AM","CE","18250","Buy","25","69.45","55.55","","-347.50"
"202.2","2022-12-22"," 9:17:00 AM","2022-12-22"," 3:15:00 PM","CE","18350","Sell","25","25.40","0.15","","631.25"
"203","2022-12-29"," 9:17:00 AM","2022-12-29"," 2:49:00 PM","","","","","","","15.62","-246.25"
"203.1","2022-12-29"," 9:17:00 AM","2022-12-29"," 9:21:00 AM","CE","18050","Buy","25","40.00","32.00","","-200.00"
"203.2","2022-12-29"," 9:17:00 AM","2022-12-29"," 2:49:00 PM","CE","18150","Sell","25","9.25","11.10","","-46.25"
"204","2023-01-05"," 9:17:00 AM","2023-01-05"," 9:31:00 AM","","","","","","","15.14","-383.75"
"204.1","2023-01-05"," 9:17:00 AM","2023-01-05"," 9:23:00 AM","CE","18050","Buy","25","57.30","45.85","","-286.25"
"204.2","2023-01-05"," 9:17:00 AM","2023-01-05"," 9:31:00 AM","CE","18150","Sell","25","19.60","23.50","","-97.50"
"205","2023-01-12"," 9:17:00 AM","2023-01-12"," 9:44:00 AM","","","","","","","15.47","-490.00"
"205.1","2023-01-12"," 9:17:00 AM","2023-01-12"," 9:44:00 AM","CE","17900","Buy","25","69.95","55.95","","-350.00"
"205.2","2023-01-12"," 9:17:00 AM","2023-01-12"," 9:20:00 AM","CE","18000","Sell","25","27.90","33.50","","-140.00"
"206","2023-01-19"," 9:17:00 AM","2023-01-19"," 9:21:00 AM","","","","","","","14.57","-201.25"
"206.1","2023-01-19"," 9:17:00 AM","2023-01-19"," 9:21:00 AM","CE","18150","Buy","25","33.55","26.85","","-167.50"
"206.2","2023-01-19"," 9:17:00 AM","2023-01-19"," 9:18:00 AM","CE","18250","Sell","25","6.70","8.05","","-33.75"
"207","2023-01-25"," 9:17:00 AM","2023-01-25"," 3:15:00 PM","","","","","","","13.93","60.00"
"207.1","2023-01-25"," 9:17:00 AM","2023-01-25"," 9:21:00 AM","CE","18050","Buy","25","56.55","45.25","","-282.50"
"207.2","2023-01-25"," 9:17:00 AM","2023-01-25"," 3:15:00 PM","CE","18150","Sell","25","13.85","0.15","","342.50"
"208","2023-02-02"," 9:17:00 AM","2023-02-02"," 9:25:00 AM","","","","","","","17.45","-605.00"
"208.1","2023-02-02"," 9:17:00 AM","2023-02-02"," 9:18:00 AM","CE","17500","Buy","25","81.20","64.95","","-406.25"
"208.2","2023-02-02"," 9:17:00 AM","2023-02-02"," 9:25:00 AM","CE","17600","Sell","25","39.65","47.60","","-198.75"
"209","2023-02-09"," 9:17:00 AM","2023-02-09"," 10:26:00 AM","","","","","","","13.76","-457.50"
"209.1","2023-02-09"," 9:17:00 AM","2023-02-09"," 9:29:00 AM","CE","17800","Buy","25","68.25","54.60","","-341.25"
"209.2","2023-02-09"," 9:17:00 AM","2023-02-09"," 10:26:00 AM","CE","17900","Sell","25","23.30","27.95","","-116.25"
"210","2023-02-16"," 9:17:00 AM","2023-02-16"," 10:31:00 AM","","","","","","","12.73","-208.75"
"210.1","2023-02-16"," 9:17:00 AM","2023-02-16"," 10:31:00 AM","CE","18100","Buy","25","35.75","28.60","","-178.75"
"210.2","2023-02-16"," 9:17:00 AM","2023-02-16"," 9:18:00 AM","CE","18200","Sell","25","6.10","7.30","","-30.00"
"211","2023-02-23"," 9:17:00 AM","2023-02-23"," 9:57:00 AM","","","","","","","15.51","-321.25"
"211.1","2023-02-23"," 9:17:00 AM","2023-02-23"," 9:24:00 AM","CE","17550","Buy","25","48.90","39.10","","-245.00"
"211.2","2023-02-23"," 9:17:00 AM","2023-02-23"," 9:57:00 AM","CE","17650","Sell","25","15.20","18.25","","-76.25"
"212","2023-03-02"," 9:17:00 AM","2023-03-02"," 3:15:00 PM","","","","","","","12.86","-8.75"
"212.1","2023-03-02"," 9:17:00 AM","2023-03-02"," 9:22:00 AM","CE","17450","Buy","25","35.05","27.65","","-185.00"
"212.2","2023-03-02"," 9:17:00 AM","2023-03-02"," 3:15:00 PM","CE","17550","Sell","25","7.15","0.10","","176.25"
"213","2023-03-09"," 9:17:00 AM","2023-03-09"," 9:22:00 AM","","","","","","","12.54","-215.00"
"213.1","2023-03-09"," 9:17:00 AM","2023-03-09"," 9:22:00 AM","CE","17750","Buy","25","36.40","29.10","","-182.50"
"213.2","2023-03-09"," 9:17:00 AM","2023-03-09"," 9:20:00 AM","CE","17850","Sell","25","6.45","7.75","","-32.50"
"214","2023-03-16"," 9:17:00 AM","2023-03-16"," 9:28:00 AM","","","","","","","16.56","-350.00"
"214.1","2023-03-16"," 9:17:00 AM","2023-03-16"," 9:28:00 AM","CE","16950","Buy","25","51.90","41.50","","-260.00"
"214.2","2023-03-16"," 9:17:00 AM","2023-03-16"," 9:22:00 AM","CE","17050","Sell","25","17.90","21.50","","-90.00"
"215","2023-03-23"," 9:17:00 AM","2023-03-23"," 9:50:00 AM","","","","","","","15.04","-482.50"
"215.1","2023-03-23"," 9:17:00 AM","2023-03-23"," 9:26:00 AM","CE","17050","Buy","25","72.00","57.60","","-360.00"
"215.2","2023-03-23"," 9:17:00 AM","2023-03-23"," 9:50:00 AM","CE","17150","Sell","25","24.60","29.50","","-122.50"
"216","2023-03-29"," 9:17:00 AM","2023-03-29"," 9:23:00 AM","","","","","","","14.72","-308.75"
"216.1","2023-03-29"," 9:17:00 AM","2023-03-29"," 9:23:00 AM","CE","17000","Buy","25","50.00","40.00","","-250.00"
"216.2","2023-03-29"," 9:17:00 AM","2023-03-29"," 9:18:00 AM","CE","17100","Sell","25","11.75","14.10","","-58.75"
"217","2023-04-06"," 9:17:00 AM","2023-04-06"," 9:22:00 AM","","","","","","","12.47","-168.75"
"217.1","2023-04-06"," 9:17:00 AM","2023-04-06"," 9:19:00 AM","CE","17550","Buy","25","28.95","23.15","","-145.00"
"217.2","2023-04-06"," 9:17:00 AM","2023-04-06"," 9:22:00 AM","CE","17650","Sell","25","4.65","5.60","","-23.75"
"218","2023-04-13"," 9:17:00 AM","2023-04-13"," 9:24:00 AM","","","","","","","12.26","-207.50"
"218.1","2023-04-13"," 9:17:00 AM","2023-04-13"," 9:21:00 AM","CE","17800","Buy","25","35.35","28.30","","-176.25"
"218.2","2023-04-13"," 9:17:00 AM","2023-04-13"," 9:24:00 AM","CE","17900","Sell","25","6.35","7.60","","-31.25"
"219","2023-04-20"," 9:17:00 AM","2023-04-20"," 9:21:00 AM","","","","","","","12.21","726.25"
"219.1","2023-04-20"," 9:17:00 AM","2023-04-20"," 9:21:00 AM","CE","17600","Buy","25","50.95","82.10","","778.75"
"219.2","2023-04-20"," 9:17:00 AM","2023-04-20"," 9:19:00 AM","CE","17700","Sell","25","10.55","12.65","","-52.50"
"220","2023-04-27"," 9:17:00 AM","2023-04-27"," 1:19:00 PM","","","","","","","11.82","647.50"
"220.1","2023-04-27"," 9:17:00 AM","2023-04-27"," 1:19:00 PM","CE","17800","Buy","25","42.25","69.30","","676.25"
"220.2","2023-04-27"," 9:17:00 AM","2023-04-27"," 9:22:00 AM","CE","17900","Sell","25","5.85","7.00","","-28.75"
"221","2023-05-04"," 9:17:00 AM","2023-05-04"," 10:59:00 AM","","","","","","","11.89","567.50"
"221.1","2023-05-04"," 9:17:00 AM","2023-05-04"," 10:59:00 AM","CE","18100","Buy","25","35.50","59.40","","597.50"
"221.2","2023-05-04"," 9:17:00 AM","2023-05-04"," 10:59:00 AM","CE","18200","Sell","25","6.05","7.25","","-30.00"
"222","2023-05-11"," 9:17:00 AM","2023-05-11"," 3:15:00 PM","","","","","","","13.03","-31.25"
"222.1","2023-05-11"," 9:17:00 AM","2023-05-11"," 9:24:00 AM","CE","18350","Buy","25","33.75","27.00","","-168.75"
"222.2","2023-05-11"," 9:17:00 AM","2023-05-11"," 3:15:00 PM","CE","18450","Sell","25","5.55","0.05","","137.50"
"223","2023-05-18"," 9:17:00 AM","2023-05-18"," 9:36:00 AM","","","","","","","12.73","-256.25"
"223.1","2023-05-18"," 9:17:00 AM","2023-05-18"," 9:36:00 AM","CE","18250","Buy","25","43.05","34.45","","-215.00"
"223.2","2023-05-18"," 9:17:00 AM","2023-05-18"," 9:21:00 AM","CE","18350","Sell","25","8.20","9.85","","-41.25"
"224","2023-05-25"," 9:17:00 AM","2023-05-25"," 9:31:00 AM","","","","","","","12.86","-281.25"
"224.1","2023-05-25"," 9:17:00 AM","2023-05-25"," 9:31:00 AM","CE","18250","Buy","25","46.60","37.30","","-232.50"
"224.2","2023-05-25"," 9:17:00 AM","2023-05-25"," 9:18:00 AM","CE","18350","Sell","25","9.75","11.70","","-48.75"
"225","2023-06-01"," 9:17:00 AM","2023-06-01"," 9:26:00 AM","","","","","","","11.75","-222.50"
"225.1","2023-06-01"," 9:17:00 AM","2023-06-01"," 9:26:00 AM","CE","18550","Buy","25","37.95","30.35","","-190.00"
"225.2","2023-06-01"," 9:17:00 AM","2023-06-01"," 9:18:00 AM","CE","18650","Sell","25","6.60","7.90","","-32.50"
"226","2023-06-08"," 9:17:00 AM","2023-06-08"," 11:43:00 AM","","","","","","","11.27","-152.50"
"226.1","2023-06-08"," 9:17:00 AM","2023-06-08"," 11:43:00 AM","CE","18750","Buy","25","27.65","22.10","","-138.75"
"226.2","2023-06-08"," 9:17:00 AM","2023-06-08"," 9:19:00 AM","CE","18850","Sell","25","2.70","3.25","","-13.75"
"227","2023-06-15"," 9:17:00 AM","2023-06-15"," 9:54:00 AM","","","","","","","11.18","-156.25"
"227.1","2023-06-15"," 9:17:00 AM","2023-06-15"," 9:24:00 AM","CE","18750","Buy","25","27.85","22.30","","-138.75"
"227.2","2023-06-15"," 9:17:00 AM","2023-06-15"," 9:54:00 AM","CE","18850","Sell","25","3.40","4.10","","-17.50"
"228","2023-06-22"," 9:17:00 AM","2023-06-22"," 9:26:00 AM","","","","","","","11.39","-202.50"
"228.1","2023-06-22"," 9:17:00 AM","2023-06-22"," 9:21:00 AM","CE","18850","Buy","25","34.55","27.65","","-172.50"
"228.2","2023-06-22"," 9:17:00 AM","2023-06-22"," 9:26:00 AM","CE","18950","Sell","25","6.10","7.30","","-30.00"
"229","2023-06-28"," 9:17:00 AM","2023-06-28"," 10:33:00 AM","","","","","","","10.79","621.25"
"229.1","2023-06-28"," 9:17:00 AM","2023-06-28"," 10:33:00 AM","CE","18850","Buy","25","42.15","68.80","","666.25"
"229.2","2023-06-28"," 9:17:00 AM","2023-06-28"," 9:52:00 AM","CE","18950","Sell","25","8.90","10.70","","-45.00"
"230","2023-07-06"," 9:17:00 AM","2023-07-06"," 10:10:00 AM","","","","","","","12.02","563.75"
"230.1","2023-07-06"," 9:17:00 AM","2023-07-06"," 10:10:00 AM","CE","19400","Buy","25","40.75","65.30","","613.75"
"230.2","2023-07-06"," 9:17:00 AM","2023-07-06"," 9:24:00 AM","CE","19500","Sell","25","9.95","11.95","","-50.00"
"231","2023-07-13"," 9:17:00 AM","2023-07-13"," 9:45:00 AM","","","","","","","10.77","451.25"
"231.1","2023-07-13"," 9:17:00 AM","2023-07-13"," 9:45:00 AM","CE","19500","Buy","25","29.40","48.65","","481.25"
"231.2","2023-07-13"," 9:17:00 AM","2023-07-13"," 9:18:00 AM","CE","19600","Sell","25","6.05","7.25","","-30.00"
"232","2023-07-20"," 9:17:00 AM","2023-07-20"," 10:36:00 AM","","","","","","","11.83","-356.25"
"232.1","2023-07-20"," 9:17:00 AM","2023-07-20"," 9:21:00 AM","CE","19800","Buy","25","55.40","44.30","","-277.50"
"232.2","2023-07-20"," 9:17:00 AM","2023-07-20"," 10:36:00 AM","CE","19900","Sell","25","15.70","18.85","","-78.75"
"233","2023-07-27"," 9:17:00 AM","2023-07-27"," 9:50:00 AM","","","","","","","10.41","-295.00"
"233.1","2023-07-27"," 9:17:00 AM","2023-07-27"," 9:50:00 AM","CE","19850","Buy","25","46.40","37.10","","-232.50"
"233.2","2023-07-27"," 9:17:00 AM","2023-07-27"," 9:21:00 AM","CE","19950","Sell","25","12.50","15.00","","-62.50"
"234","2023-08-03"," 9:17:00 AM","2023-08-03"," 9:21:00 AM","","","","","","","11.48","718.75"
"234.1","2023-08-03"," 9:17:00 AM","2023-08-03"," 9:21:00 AM","CE","19450","Buy","25","44.25","75.45","","780.00"
"234.2","2023-08-03"," 9:17:00 AM","2023-08-03"," 9:19:00 AM","CE","19550","Sell","25","12.35","14.80","","-61.25"
"235","2023-08-10"," 9:17:00 AM","2023-08-10"," 10:06:00 AM","","","","","","","11.46","-322.50"
"235.1","2023-08-10"," 9:17:00 AM","2023-08-10"," 9:19:00 AM","CE","19600","Buy","25","50.50","40.40","","-252.50"
"235.2","2023-08-10"," 9:17:00 AM","2023-08-10"," 10:06:00 AM","CE","19700","Sell","25","14.00","16.80","","-70.00"
"236","2023-08-17"," 9:17:00 AM","2023-08-17"," 3:15:00 PM","","","","","","","12.35","41.25"
"236.1","2023-08-17"," 9:17:00 AM","2023-08-17"," 9:27:00 AM","CE","19450","Buy","25","37.10","29.70","","-185.00"
"236.2","2023-08-17"," 9:17:00 AM","2023-08-17"," 3:15:00 PM","CE","19550","Sell","25","9.10","0.05","","226.25"
"237","2023-08-24"," 9:17:00 AM","2023-08-24"," 9:43:00 AM","","","","","","","11.01","602.50"
"237.1","2023-08-24"," 9:17:00 AM","2023-08-24"," 9:43:00 AM","CE","19500","Buy","25","43.40","69.30","","647.50"
"237.2","2023-08-24"," 9:17:00 AM","2023-08-24"," 9:19:00 AM","CE","19600","Sell","25","9.00","10.80","","-45.00"
"238","2023-08-31"," 9:17:00 AM","2023-08-31"," 9:49:00 AM","","","","","","","11.83","-110.00"
